h3id,population_fraction
862a34997ffffff,1194.3598349688323
862a3499fffffff,1153.559154420006
862a349a7ffffff,752.1017572738474
862a349afffffff,939.6882928873579
862a349b7ffffff,825.7837809473162
862a34b37ffffff,0.0
862a34bb7ffffff,0.0
862a34c07ffffff,4376.779163239625
862a34c0fffffff,3982.820336093007
862a34c17ffffff,9834.447018965358
862a34c1fffffff,3934.4084609037413
862a34c27ffffff,1620.0733165961121
862a34c2fffffff,1668.7923002970106
862a34c37ffffff,2838.3286128349846
862a34c47ffffff,12588.758245574863
862a34c4fffffff,3751.300080558844
862a34c57ffffff,1990.660902340143
862a34c5fffffff,2276.8867465405724
862a34c67ffffff,4464.923797281811
862a34c6fffffff,3717.6416530925917
862a34c77ffffff,2859.5542048822404
862a34c87ffffff,2885.6708965045664
862a34c8fffffff,1653.6288637386053
862a34c97ffffff,1926.8679925339043
862a34c9fffffff,1795.5941359148305
862a34ca7ffffff,28926.95711160852
862a34cafffffff,2325.342547169543
862a34cb7ffffff,3475.5014101499473
862a34cc7ffffff,1517.8964640734048
862a34ccfffffff,2400.4660265940183
862a34cd7ffffff,1517.8467328033319
862a34cdfffffff,2570.0348583296245
862a34ce7ffffff,1621.4199229940687
862a34cefffffff,2474.2897974495177
862a34cf7ffffff,1696.5445353540729
862a34d07ffffff,1417.2103685980378
862a34d0fffffff,1277.705957622845
862a34d17ffffff,1660.7081381981732
862a34d1fffffff,1932.686415798067
862a34d27ffffff,1880.5875888488672
862a34d2fffffff,1654.122141428029
862a34d37ffffff,1582.1370965797353
862a34d47ffffff,1054.9331326419292
862a34d4fffffff,2034.513293572856
862a34d57ffffff,1056.1839274463969
862a34d5fffffff,1127.1997656505328
862a34d67ffffff,1374.1559082604438
862a34d6fffffff,1103.1868747911442
862a34d77ffffff,1537.6711009742223
862a34d87ffffff,2054.369522472895
862a34d8fffffff,8833.141625396504
862a34d97ffffff,1669.4860945421985
862a34d9fffffff,3551.0711218678575
862a34da7ffffff,1308.5843719883983
862a34dafffffff,1964.5397812382307
862a34db7ffffff,1421.4244276381019
862a36827ffffff,60.65865709136673
862a3682fffffff,109.8367347471088
862a36847ffffff,369.5254757799125
862a3684fffffff,423.520290884475
862a36867ffffff,658.6499391647906
862a3686fffffff,593.3259310974266
862a36877ffffff,272.9976104157924
862a36907ffffff,626.3633455337705
862a3690fffffff,719.0495826508991
862a3691fffffff,7.558252923817023
862a36927ffffff,697.8288800712997
862a3692fffffff,724.9608728047367
862a36937ffffff,404.4946686624943
862a36947ffffff,443.25726557508835
862a3694fffffff,653.7491193558545
862a36957ffffff,449.0834858578264
862a3695fffffff,548.3719619413871
862a36967ffffff,437.97698737397366
862a3696fffffff,598.8852795256927
862a36977ffffff,475.78150989410034
862a36a07ffffff,88.49135696351091
862a36a0fffffff,496.33277719299474
862a36a27ffffff,965.0540447952948
862a36a2fffffff,1048.5530932199504
