h3id,population_fraction
872a34465ffffff,2486.516372145194
872a34466ffffff,1076.3573775654704
872a34468ffffff,1523.55601289347
872a34469ffffff,1781.8227044574
872a3446affffff,603.1002405314026
872a3446bffffff,740.37808119897
872a3446cffffff,1935.6278562549842
872a3446dffffff,2217.186304631539
872a3446effffff,2352.7727277435247
872a34470ffffff,714.9672715914468
872a34471ffffff,1060.1174044340141
872a34472ffffff,565.835522686924
872a34473ffffff,1268.8275807566786
872a34474ffffff,599.7402673043805
872a34475ffffff,632.734420219332
872a34476ffffff,537.3258536577565
872a34480ffffff,115.08469756122102
872a34481ffffff,189.34922388172055
872a34482ffffff,84.49442410227559
872a34483ffffff,96.94158639682033
872a34484ffffff,84.51172657631503
872a34485ffffff,145.804164459933
872a34486ffffff,85.04251395217307
872a34488ffffff,201.17848094986525
872a34489ffffff,188.80902929744894
872a3448affffff,202.88563498806025
872a3448bffffff,234.80717446046432
872a3448cffffff,189.1641996817776
872a3448dffffff,188.97937415336088
872a3448effffff,188.17166350974196
872a34490ffffff,90.74660275062686
872a34491ffffff,84.5006316117689
872a34492ffffff,90.93552422273545
872a34493ffffff,84.50677376736404
872a34494ffffff,94.12336406647671
872a34495ffffff,89.85043247145131
872a34496ffffff,94.13021247479705
872a34498ffffff,84.34187168754697
872a34499ffffff,93.38443689378083
872a3449affffff,84.34799622196712
872a3449bffffff,84.26570136154383
872a3449cffffff,84.41811258490269
872a3449dffffff,84.33568201398533
872a3449effffff,84.42427854844357
872a344a0ffffff,84.58167196544406
872a344a1ffffff,84.86787472821713
872a344a2ffffff,84.58808992660917
872a344a3ffffff,87.49536705093949
872a344a4ffffff,84.65806385751188
872a344a5ffffff,84.57518857478125
872a344a6ffffff,84.66452388106093
872a344a8ffffff,189.32053545275025
872a344a9ffffff,189.79639218732453
872a344aaffffff,189.33495275555208
872a344abffffff,189.1498761694529
872a344acffffff,191.4074536185382
872a344adffffff,241.42076179879666
872a344aeffffff,177.5170388944172
872a344b0ffffff,84.67724725355849
872a344b1ffffff,84.5944424331243
872a344b2ffffff,92.62746649196968
872a344b3ffffff,90.11248637769586
872a344b4ffffff,85.5566532265779
