GEOID20,h3_fraction,h3id
230159755001017,0.010085497783224127,852a349bfffffff
230159755001017,0.46732250805714515,852a34d7fffffff
230299561001045,0.9999999999999999,852b188bfffffff
230299559003043,0.9999999999999987,852b18d7fffffff
230299553002043,0.8199910772918579,852b18c3fffffff
230299553002043,0.18000892270814314,852b18d3fffffff
230299551004293,1.0000000000000004,852b1e37fffffff
230099651003016,1.0000000000000004,852b184bfffffff
230099657002063,1.0000000000000009,852b184ffffffff
230099659005052,1.0000000000000002,852b1ab7fffffff
230099651003090,1.0000000000000002,852b1ab3fffffff
230099667001000,0.6228944990829397,852b184ffffffff
230099667001000,0.3771055009170574,852b1ab3fffffff
230099658001048,1.0000000000000004,852b1863fffffff
230299559003208,0.9989031847996546,852b1883fffffff
230299559003208,0.0010968152003423257,852b188bfffffff
230299565002001,1.0000000000000002,852b1847fffffff
230299551003040,0.5784445865156145,852b18cbfffffff
230299551003040,0.42155541348438047,852b18c3fffffff
230299564001075,0.9999999999999979,852b1857fffffff
230259653024197,0.0020296226697406067,852bad73fffffff
230259653024197,0.9979703773302459,852bad0ffffffff
230110241024010,1.0,852b1a47fffffff
230110101003016,0.9999999999999998,852b1a6bfffffff
230110230021001,0.9999999999999974,852b1a47fffffff
230259653024006,1.0,852bad57fffffff
230259665002039,1.0000000000000004,852b1a4bfffffff
230099651001245,1.0000000000000002,852b1843fffffff
230099659002020,1.0,852b187bfffffff
230099657002036,1.0000000000000002,852b187bfffffff
230299557001037,1.0000000000000002,852b1893fffffff
230299564002073,1.0000000000000002,852b180bfffffff
230299557001034,1.0,852b1893fffffff
230299558003011,1.0000000000000016,852b1883fffffff
230299551001254,0.9999999999999993,852b1ea7fffffff
230299555001002,0.9999999999999996,852b1c6bfffffff
230099659001019,0.9999999999999998,852b187bfffffff
230310370003011,0.030059918807349546,852a30d7fffffff
230310370003011,0.9699400811926014,852a30c3fffffff
230310245012024,0.9999999999999999,852a347bfffffff
230310245011037,1.0000000000000004,852a36b7fffffff
230310350012000,1.000000000000001,852a30d3fffffff
230310370002016,1.0000000000000004,852a30c3fffffff
230310200011020,1.0000000000000004,852a3447fffffff
230310245021009,1.0000000000000007,852a347bfffffff
230099655041012,0.9999999999999997,852b1ab3fffffff
230099651003080,1.0000000000000002,852b184bfffffff
230099651002175,0.027399094564278238,852b184ffffffff
230099651002175,0.9726009054357321,852b184bfffffff
230110106011006,0.9999999999999997,852b1a6ffffffff
230110120002023,0.9999999999999999,852a34d3fffffff
230110140013019,0.9999999999999998,852ba9a7fffffff
230110190002037,1.0000000000000002,852b1a63fffffff
230110190002009,0.9999999999999991,852b1a63fffffff
230110170002011,0.9999999999999997,852b1a7bfffffff
230259662001009,1.0000000000000004,852bad2ffffffff
230259653021031,0.0012716465557811964,852baca3fffffff
230259653021031,0.8580768630377852,852bacb3fffffff
230259653021031,0.14065149040643296,852bacb7fffffff
230039507002099,1.0000000000000004,852b12affffffff
230039507002040,0.16232792255826348,852b12abfffffff
230039507002040,0.8376720774417341,852b12affffffff
230039511002023,1.0000000000000002,852b1397fffffff
230259669002026,0.9999999999999998,852b1a43fffffff
230039516003064,0.9999999999999999,852b1027fffffff
230259669001025,1.0000000000000002,852b1a4bfffffff
230259653023430,1.0000000000000004,852bad67fffffff
230259664001044,0.08832669584104053,852ba997fffffff
230259664001044,0.9116733041589068,852b1a5bfffffff
230259653021432,1.0,852badc7fffffff
230259653021457,0.10241194526586196,852badc7fffffff
230259653021457,0.8975880547341436,852bad8bfffffff
230259653021500,1.0000000000000002,852bad13fffffff
230259667013006,1.0000000000000002,852b1a43fffffff
230259669001019,0.9999999999999988,852b1a4bfffffff
230259658001005,1.0,852b1acffffffff
230259657002049,0.9999999999999997,852b1acbfffffff
230110190002044,1.0000000000000002,852b1a63fffffff
230110190002055,1.0000000000000002,852b1a63fffffff
230110250011009,0.9999999999999998,852b1a4ffffffff
230110155001033,0.9999999999999996,852b1a4ffffffff
230110250012004,0.9999999999999999,852b1a4ffffffff
230110155004028,1.0,852ba9b7fffffff
230110230021006,0.9999999999999996,852b1a47fffffff
230110220002005,0.9999999999999998,852b1a47fffffff
230110241025000,0.9999999999999996,852b1a47fffffff
230110241022020,0.9999999999999998,852b1a47fffffff
230110250012003,1.0000000000000018,852b1a4ffffffff
230259657001002,1.0000000000000007,852b1acbfffffff
230259660003029,0.9999999999999997,852b1a57fffffff
230259653024038,1.0000000000000002,852bad47fffffff
230259658001061,0.9999999999999999,852b1acffffffff
230259653021080,0.3370167653179178,852baca3fffffff
230259653021080,0.6629832346820805,852baca7fffffff
230259653021499,0.9999999999999997,852bad13fffffff
230259660002037,0.9999999999999991,852b1a57fffffff
230259653024156,1.0000000000000004,852bad73fffffff
230259653021334,0.9890082325229671,852badcffffffff
230259653021334,0.010991767477036066,852badc3fffffff
230259663002062,0.9999999999999994,852ba997fffffff
230259657002048,1.0000000000000004,852b1acbfffffff
230259657002007,0.9999999999999999,852b1acbfffffff
230259670001040,0.9999999999999996,852b1a4bfffffff
230259653021569,1.0000000000000004,852bad1bfffffff
230259653021530,0.9999999999999991,852bad1bfffffff
230270410002032,0.3361478645645414,852b1a17fffffff
230270410002032,0.6638521354356981,852b1a8ffffffff
230270450005028,0.9999999999999987,852b1a0ffffffff
230270470001022,1.0000000000000002,852b1a03fffffff
230259667021009,1.0,852b1a43fffffff
230259666021023,0.9999999999999998,852b1a43fffffff
230259666022003,0.9999999999999998,852b1a43fffffff
230259666012021,0.9999999999999999,852b1a43fffffff
230259653021721,0.9993199439981201,852bad0bfffffff
230259653021721,0.0006800560019063973,852bad03fffffff
230259653024052,0.9999999999999999,852bad43fffffff
230259659001056,1.0,852b1a53fffffff
230259661001047,0.9999999999999998,852b1a5bfffffff
230099664002031,1.0,852b1aabfffffff
230099666003036,0.9999999999999993,852b1bdbfffffff
230099664001020,1.000000000000001,852b1aabfffffff
230099667002010,0.9999999999999998,852b184ffffffff
230159757001039,0.9999999999999999,852a3483fffffff
230159752003026,0.9999999999999999,852a3493fffffff
230159752001002,1.0000000000000002,852b1a2bfffffff
230159758001028,1.0000000000000004,852a348bfffffff
230159755001018,0.9999999999999969,852a34d7fffffff
230159751005006,0.9999999999999981,852b1a6ffffffff
230270440003014,1.0,852b1a07fffffff
230110104002023,1.000000000000001,852b1a6bfffffff
230110150001008,0.9999999999999997,852ba9b7fffffff
230299563001044,0.04013398174014829,852b1813fffffff
230299563001044,0.9598660182598504,852b181bfffffff
230299558002025,0.4332809967674136,852b189bfffffff
230299558002025,0.5667190032325886,852b1883fffffff
230299551004248,0.9999999999999991,852b1ea3fffffff
230299551001242,0.9999999999999984,852b1ea7fffffff
230299551001206,0.9846850395496036,852b1eb7fffffff
230299551001206,0.015314960450391206,852b1ea7fffffff
230270420006015,0.9999999999999997,852b1aabfffffff
230110106021015,1.0000000000000004,852b1a6ffffffff
230110155001030,1.0,852b1a4ffffffff
230110108041006,1.0,852b1a6bfffffff
230159755001041,0.5796039965343867,852a349bfffffff
230159755001041,0.4203960034656233,852a34d7fffffff
230159754002012,0.9999999999999999,852a349bfffffff
230270440003017,0.9999999999999996,852b1a07fffffff
230270450004003,1.0000000000000002,852b1a0ffffffff
230159751001029,0.9999999999999999,852b1a67fffffff
230159751004006,1.0000000000000007,852b1a63fffffff
230110210002032,1.0000000000000004,852b1a57fffffff
230110242012024,0.9999999999999996,852b1a47fffffff
230110241024012,0.9999999999999999,852b1a47fffffff
230099665003050,0.9999999999999992,852b1aaffffffff
230099657001015,0.9999999999999993,852b184ffffffff
230099659005005,0.9999999999999991,852b1ab7fffffff
230259653021611,1.0000000000000002,852bad1bfffffff
230259664002038,0.9999999999999994,852b1a4bfffffff
230110120002020,0.9999999999999987,852a34d3fffffff
230110108042060,1.0000000000000002,852b1a6ffffffff
230110106013013,1.0000000000000002,852b1a6ffffffff
230039523003007,0.9999999999999998,852b114bfffffff
230039503005058,1.0000000000000009,852b100ffffffff
230259653023007,1.0,852bad07fffffff
230259666022010,1.0000000000000002,852b1a43fffffff
230259668022006,1.0000000000000004,852b1a43fffffff
230099660002047,0.9999999999999997,852b186bfffffff
230099659002046,0.9999999999999964,852b186bfffffff
230010420003042,1.0,852a34dbfffffff
230010203031026,1.0,852a34cbfffffff
230010104001022,1.0,852a34cbfffffff
230239704004031,1.0000000000000004,852a348ffffffff
230239702003013,1.0,852a34c7fffffff
230239703022027,1.0000000000000002,852a34c7fffffff
230299561002038,1.0,852b1813fffffff
230299558004009,0.9999999999999994,852b188ffffffff
230299558004012,0.9999999999999996,852b188ffffffff
230299561001003,0.9999999999999997,852b188bfffffff
230299551004134,1.0000000000000002,852b1eabfffffff
230039523002010,0.4571668943132204,852b117bfffffff
230039523002010,0.5428331056867809,852b1163fffffff
230259653021277,1.0,852badd7fffffff
230259653024196,0.9999999999999994,852bad0ffffffff
230099651002068,1.0000000000000002,852b1a97fffffff
230310310002038,1.0000000000000002,852a36a7fffffff
230310380021022,1.0,852a30d7fffffff
230310320022006,1.0000000000000002,852a36a7fffffff
230310330003025,0.9999999999999994,852a30d3fffffff
230299551003128,0.9999999999999999,852b18cffffffff
230270420003012,1.0000000000000002,852b1a17fffffff
230270430002021,0.9999999999999987,852b1a07fffffff
230310302013003,1.0,852a36b7fffffff
230310302013001,1.0,852a36b7fffffff
230310225001018,0.9999999999999996,852a344bfffffff
230310252042001,1.0000000000000002,852a347bfffffff
230159758002003,0.9999999999999996,852a3483fffffff
230270450006042,1.0,852b1a0ffffffff
230270460023000,0.631876751768933,852b1a0bfffffff
230270460023000,0.36812324823106235,852b1a1bfffffff
230270450004022,1.0000000000000007,852b1a3bfffffff
230270450005049,1.0,852b1a77fffffff
230270440003002,0.7380150919504577,852b1a33fffffff
230270440003002,0.26198490804953073,852b1a07fffffff
230270430003065,1.0,852b1a07fffffff
230270430004031,1.0,852b1a07fffffff
230310235011014,1.0000000000000013,852a36a3fffffff
230310200012029,1.0000000000000002,852a347bfffffff
230050015002030,0.9999999999999997,852a340bfffffff
230050021014005,0.8633327325033512,852a340bfffffff
230050021014005,0.13666726749666036,852a3457fffffff
230050037011012,0.9999999999999997,852a340bfffffff
230050140011018,0.9999999999999994,852a345bfffffff
230159754001012,1.2156412748528437e-06,852b1a6ffffffff
230159754001012,0.9999987843587309,852a349bfffffff
230270450005032,1.0000000000000016,852b1a0ffffffff
230270460023036,0.9999999999999993,852b1a0bfffffff
230270450003030,0.8300403890225887,852b1a3bfffffff
230270450003030,0.1699596109774106,852b1a07fffffff
230099652002011,1.0000000000000016,852b1a87fffffff
230099664002016,1.0000000000000004,852b1aabfffffff
230270460024021,0.9999999999999994,852b1a0bfffffff
230159758001022,0.941604375499877,852a348bfffffff
230159758001022,0.05839562449989032,852a3483fffffff
230159755001014,1.0000000000000002,852a34d7fffffff
230159755001002,0.9999999999999989,852b1a6ffffffff
230159751003013,0.9999999999999989,852b1a67fffffff
230270450002025,1.000000000000001,852b1a07fffffff
230179664011004,0.9999999999999994,852ba923fffffff
230079706011054,1.0000000000000029,852ba9c3fffffff
230079710001006,1.0000000000000002,852ba983fffffff
230079713001052,1.0000000000000002,852ba9bbfffffff
230079701022074,0.429890730703611,852bad6bfffffff
230079701022074,0.5701092692963915,852bad63fffffff
230270440001040,1.0,852b1a33fffffff
230270410001020,0.9999999999999999,852b1a13fffffff
230270440001011,0.22825389472255078,852b1a37fffffff
230270440001011,0.41968139877611915,852b1a33fffffff
230270440001011,0.35206470650132904,852b1a23fffffff
230159753003046,1.0,852a349bfffffff
230050042011029,0.9999999999999997,852a3457fffffff
230050044012013,1.0000000000000002,852a3457fffffff
230050173052021,0.9999999999999997,852a3447fffffff
230050021012007,0.8987036168046155,852a340bfffffff
230050021012007,0.1012963831953975,852a3457fffffff
230310225001015,1.0000000000000002,852a344bfffffff
230179668002049,1.0000000000000007,852a3697fffffff
230079701022232,0.16925855209125465,852ba9d7fffffff
230079701022232,0.8307414479087366,852ba9d3fffffff
230159756002034,1.0000000000000002,852a3483fffffff
230159755002010,1.0000000000000004,852a349bfffffff
230159756005000,0.44802902020493585,852b1b4bfffffff
230159756005000,0.5519709797950567,852a3487fffffff
230270410001025,0.9999999999999999,852b1a17fffffff
230299551004272,1.0,852b18dbfffffff
230179660011011,1.0000000000000007,852ba93bfffffff
230110230011001,0.9999999999999998,852b1a47fffffff
230110250013010,1.0000000000000009,852b1a47fffffff
230110220003009,0.9999999999999996,852b1a47fffffff
230099653005015,1.0000000000000002,852b1abbfffffff
230099652001035,0.9999999999999999,852b1a87fffffff
230039529003027,0.9999999999999997,852b1ed7fffffff
230159756002037,0.9999999999999997,852a3483fffffff
230159758003024,0.9999999999999994,852a348ffffffff
230179657001031,1.0000000000000002,852ba9abfffffff
230179666001051,1.0,852ba92bfffffff
230179665005015,1.0000000000000004,852ba923fffffff
230179666002041,1.0000000000000009,852ba923fffffff
230179651005103,1.0000000000000002,852ba9c3fffffff
230179651005098,0.29623769083718027,852ba9c3fffffff
230179651005098,0.6996327390010991,852ba9cbfffffff
230179651005098,0.004129570161724255,852ba9dbfffffff
230179658001012,0.9999999999999998,852ba9abfffffff
230179658001000,0.7984124415477718,852ba9abfffffff
230179658001000,0.20158755845231358,852ba917fffffff
230179651005215,1.0000000000000004,852ba9c3fffffff
230179651002005,0.9999999999999994,852ba903fffffff
230299561001046,0.45041977478097583,852b1813fffffff
230299561001046,0.5495802252190197,852b188bfffffff
230299562002007,1.0,852b1813fffffff
230299554002033,0.37362276687389046,852b18d3fffffff
230299554002033,0.6263772331261962,852b1c6ffffffff
230310252061014,1.0000000000000002,852a347bfffffff
230310252032005,1.0000000000000004,852a347bfffffff
230310251001017,1.0000000000000002,852a347bfffffff
230310310001010,0.9999999999999994,852a36a7fffffff
230310200022001,0.5929927223685201,852a3447fffffff
230310200022001,0.40700727763147393,852a344ffffffff
230310270001010,1.0000000000000004,852a3463fffffff
230310254001033,0.9999999999999997,852a3473fffffff
230310280011032,0.9999999999999996,852a346bfffffff
230310260002055,0.5520945196135129,852a3463fffffff
230310260002055,0.4479054803831325,852a347bfffffff
230310052001030,0.8171215873747457,852a347bfffffff
230310052001030,0.18287841262528545,852a3473fffffff
230050020012011,0.7425282631934441,852a3447fffffff
230050020012011,0.2574717368066204,852a340bfffffff
230050045022016,1.0000000000000004,852a341bfffffff
230310340052023,0.9999999999999997,852a346ffffffff
230310061063010,0.9999999999999997,852a3473fffffff
230310053012009,1.0000000000000002,852a347bfffffff
230310240023002,1.0000000000000002,852a36b7fffffff
230310054002012,1.0000000000000004,852a3473fffffff
230310360032015,0.9999999999999998,852a30d7fffffff
230310251002003,1.0000000000000002,852a347bfffffff
230010203031012,1.0,852a34cbfffffff
230010102002051,0.7323342453678547,852a34cbfffffff
230010102002051,0.2676657546321512,852a34dbfffffff
230010465002024,0.06928193819246485,852a34dbfffffff
230010465002024,0.9307180618075427,852a34d3fffffff
230310240012044,1.0000000000000004,852a344ffffffff
230310240011008,0.9999999999999999,852a344ffffffff
230179654001016,0.5548211931970175,852ba913fffffff
230179654001016,0.3936453856358146,852ba903fffffff
230179654001016,0.05153342116716512,852ba917fffffff
230270460022014,0.9999999999999992,852b1a1bfffffff
230219605002176,0.999999999999998,852bad37fffffff
230239706001013,0.9999999999999998,852a348bfffffff
230239706001007,1.0,852a348bfffffff
230179651001051,0.9999999999999991,852ba957fffffff
230179654002017,0.9999999999999987,852ba917fffffff
230179651005239,0.35159227070520616,852ba973fffffff
230179651005239,0.6484077292946351,852ba977fffffff
230179651005057,0.9999999999999998,852ba9dbfffffff
230179666001036,0.9999999999999997,852ba923fffffff
230310225003015,0.999999999999999,852a3687fffffff
230259653023100,0.1257634277911737,852bad07fffffff
230259653023100,0.8742365722088308,852bad3bfffffff
230259653021421,1.0000000000000007,852badcffffffff
230259666012005,1.0,852b1a43fffffff
230010465001034,1.0000000000000007,852a34c3fffffff
230179666004021,0.9999999999999997,852ba92bfffffff
230039501003063,1.0000000000000002,852b102bfffffff
230039504001027,0.12455838126165468,852b1077fffffff
230039504001027,0.8754416187383448,852b1073fffffff
230039507002177,0.9999999999999997,852b13d3fffffff
230039514001024,0.9999999999999997,852b1027fffffff
230310280041021,1.0000000000000002,852a3463fffffff
230310302052021,0.4278812018024445,852a36a7fffffff
230310302052021,0.5721187981975362,852a346bfffffff
230190265002036,1.0000000000000013,852b1e73fffffff
230190005003013,1.0000000000000002,852b1a8bfffffff
230190265002043,1.0000000000000004,852b1e73fffffff
230190265002012,0.07587600465071559,852b1e0bfffffff
230190265002012,0.924123995349275,852b1e03fffffff
230190009002008,0.9999999999999997,852b1a8bfffffff
230190300001026,0.9999999999999997,852b1e57fffffff
230190300001028,0.9999999999999998,852b1e57fffffff
230190270002003,0.9999999999999996,852b1e73fffffff
230190290001342,0.9642543824461194,852b1e53fffffff
230190290001342,0.0357456175538795,852b1e57fffffff
230190100003000,0.9999999999999994,852b1a8bfffffff
230299563001031,0.9999999999999997,852b181bfffffff
230050112041013,1.0,852a34c7fffffff
230050173053022,0.9999999999999999,852a3447fffffff
230050026002000,0.9999999999999993,852a3457fffffff
230190255002096,0.9981568945357295,852b1eabfffffff
230190255002096,0.001843105464270042,852b1e07fffffff
230190312001032,0.9999999999999989,852b1ad7fffffff
230190312001046,0.9999999999999994,852b1ad7fffffff
230179660021112,0.9999999999999992,852ba92bfffffff
230219608005050,1.0000000000000004,852b1e6bfffffff
230219605002011,1.0,852b1adbfffffff
230219604001077,0.050671006195939894,852bada3fffffff
230219604001077,0.058712397602339206,852badb7fffffff
230219604001077,0.8906165962017154,852bada7fffffff
230219607002016,0.9999999999999997,852bada7fffffff
230219603021209,1.0,852b130ffffffff
230219603012028,0.9999999999999994,852badabfffffff
230039518003017,0.9999999999999998,852b115bfffffff
230039529003381,0.9999999999999999,852b1e8bfffffff
230039511003007,1.0,852b115bfffffff
230039512003013,1.0,852b1027fffffff
230310340041027,1.0,852a346ffffffff
230310052003011,0.9999999999999999,852a3473fffffff
230310360042002,1.0000000000000004,852a30d7fffffff
230310230002045,1.0000000000000022,852a36b3fffffff
230310051002015,1.0,852a347bfffffff
230310225001060,0.9999999999999999,852a344bfffffff
230310290001011,1.0000000000000002,852a36b7fffffff
230190215001029,0.0034549045250265673,852b1e67fffffff
230190215001029,0.9965450954749708,852b1a9bfffffff
230190255002049,1.000000000000001,852b1e03fffffff
230190225001020,0.9999999999999991,852b1e67fffffff
230199400001027,0.9999999999999996,852b1e77fffffff
230190180001036,0.999999999999999,852b1a8bfffffff
230190245002034,0.9999999999999996,852b1e0ffffffff
230010209001015,0.9999999999999996,852a34dbfffffff
230010301001005,1.0,852a34c3fffffff
230010410006006,0.9999999999999998,852a34cbfffffff
230310310001003,1.0000000000000007,852a36a7fffffff
230219603021535,1.0000000000000004,852b1e43fffffff
230219609001058,0.9999999999999993,852badb7fffffff
230219605002103,1.0000000000000004,852bad37fffffff
230219603021550,1.0,852b1e4bfffffff
230179662002005,1.0000000000000004,852ba933fffffff
230010410006008,1.0,852a34cbfffffff
230010430001015,0.9999999999999998,852ba9a3fffffff
230010301002003,1.0000000000000009,852a34c3fffffff
230010460002006,1.0000000000000002,852a34dbfffffff
230310230001038,0.9999999999999998,852a344ffffffff
230310302013004,0.9674344948414213,852a36a7fffffff
230310302013004,0.03256550515866545,852a36b7fffffff
230310251003001,1.0,852a347bfffffff
230310061042001,1.0000000000000007,852a3473fffffff
230310370003039,1.0000000000000002,852a30d7fffffff
230310340032020,1.0,852a346ffffffff
230239702003003,0.9999999999999993,852a34d7fffffff
230239702005012,0.9999999999999997,852a34d7fffffff
230239703021007,0.9999999999999983,852a34c7fffffff
230239702003016,0.9281248036486063,852a34c7fffffff
230239702003016,0.07187519635165997,852a34d7fffffff
230310350011001,1.0000000000000004,852a30d3fffffff
230310245011002,0.9999999999999999,852a344ffffffff
230310270003017,0.9999999999999999,852a3463fffffff
230190225001066,0.721204633686926,852b1e67fffffff
230190225001066,0.006343859644712328,852b1e2bfffffff
230190225001066,0.27245150666836115,852b1a93fffffff
230190063002008,1.0000000000000004,852b1a83fffffff
230190080012025,0.9999999999999993,852b1a93fffffff
230190125001025,0.9999999999999991,852b1a1bfffffff
230190300003036,1.0000000000000013,852b1e57fffffff
230050006001023,1.0000000000000002,852a340bfffffff
230050003003007,1.0000000000000004,852a340bfffffff
230010400001017,0.9999999999999997,852a34cffffffff
230010430001033,1.000000000000004,852ba9a3fffffff
230010460003018,1.0000000000000004,852a34dbfffffff
230010301003004,0.9999999999999999,852a34c3fffffff
230010415002033,1.0,852a34cbfffffff
230079710001001,0.018940050926809893,852ba983fffffff
230079710001001,0.9810599490731832,852ba987fffffff
230190225001041,1.0000000000000004,852b1e67fffffff
230190290001654,0.4570348120050551,852b1307fffffff
230190290001654,0.4657061279885301,852b13abfffffff
230190290001654,0.07725906000641734,852b1317fffffff
230190130002007,0.9999999999999994,852b1acffffffff
230010102003009,1.0000000000000004,852a34cbfffffff
230010107002022,1.0,852a34cbfffffff
230010465002002,0.9999999999999997,852a34d3fffffff
230010410004007,1.0000000000000004,852a34cbfffffff
230010410007019,1.0000000000000004,852a34cbfffffff
230239702002041,0.9999999999999998,852a34c3fffffff
230219604001231,1.0000000000000007,852bad33fffffff
230219609001057,0.9999999999999996,852badb7fffffff
230179651001023,0.9999999999999999,852ba9cffffffff
230179651005038,0.9999999999999993,852ba9dbfffffff
230179658002018,1.0000000000000002,852ba9abfffffff
230179651005037,0.9999999999999993,852ba9dbfffffff
230179651005014,0.9999999999999989,852ba8affffffff
230050044023001,1.0000000000000004,852a341bfffffff
230050112031001,0.9999999999999999,852a34c7fffffff
230050170021032,0.9999999999999998,852a3443fffffff
230079701023005,1.0,852bad6ffffffff
230179669001030,0.9999999999999991,852a3697fffffff
230039526001086,1.0000000000000009,852b1163fffffff
230039523003247,0.9999999999999998,852b13b7fffffff
230039507002533,1.0000000000000004,852b13cffffffff
230039521002024,0.9999999999999997,852b1147fffffff
230039523003245,0.9709879121036311,852b13b7fffffff
230039523003245,0.029012087896370917,852b13a7fffffff
230179651005255,0.8002354252171684,852ba90ffffffff
230179651005255,0.19976457478281606,852ba977fffffff
230179669001063,0.9999999999999999,852a3687fffffff
230179655002014,1.0,852ba917fffffff
230179660011038,0.9999999999999998,852ba933fffffff
230310210002013,1.0,852a344ffffffff
230310302012002,1.0000000000000004,852a36b7fffffff
230310302042008,0.9999999999999999,852a36b7fffffff
230310302042027,1.0,852a36b7fffffff
230310200022055,0.9999999999999999,852a3447fffffff
230310320011018,1.0000000000000004,852a30d3fffffff
230310230001041,1.0000000000000004,852a344ffffffff
230310061031007,0.9999999999999989,852a3473fffffff
230219603021573,0.9999999999999999,852bad83fffffff
230219603021518,0.06860779302467938,852b1e53fffffff
230219603021518,0.931392206975321,852b1e5bfffffff
230079713003027,1.000000000000001,852ba9bbfffffff
230079711003021,0.9999999999999998,852ba9b3fffffff
230310235013029,1.0,852a36b7fffffff
230219604001055,0.9999999999999983,852bada3fffffff
230219603021595,1.0000000000000004,852bad9bfffffff
230219607001019,1.0000000000000002,852bada7fffffff
230219603021945,0.9999999999999999,852bad83fffffff
230219603021967,1.0,852b1367fffffff
230219605002062,1.0000000000000013,852bad37fffffff
230219606003023,0.9999999999999999,852b1adbfffffff
230219604001136,0.9999999999999998,852bada3fffffff
230050024002014,1.0,852a340bfffffff
230050023003001,0.9999999999999997,852a340bfffffff
230050020011008,0.9999999999999998,852a3447fffffff
230050042013010,0.9999999999999999,852a3457fffffff
230050010002010,1.0000000000000002,852a340bfffffff
230219605002019,0.9999999999999994,852b1adbfffffff
230050034001006,1.0,852a340bfffffff
230050047023010,1.0,852a3453fffffff
230050047022013,1.0000000000000009,852a3453fffffff
230050034005009,1.0000000000000007,852a340bfffffff
230050173081001,1.0000000000000004,852a3473fffffff
230050165003041,0.9999999999999998,852a344bfffffff
230050020021031,1.0,852a340bfffffff
230239703013009,1.0,852a34c7fffffff
230139704023025,0.9999999999999999,852b1a2ffffffff
230139709003005,0.9999999999999999,852b1a2ffffffff
230050045012012,1.0000000000000002,852a34cffffffff
230050015002018,1.0,852a340bfffffff
230050015001004,0.9999999999999997,852a340bfffffff
230050013002001,0.9999999999999999,852a340bfffffff
230050140012043,0.8202675665788988,852a345bfffffff
230050140012043,0.17973243342107106,852ba927fffffff
230050025011017,0.9999999999999999,852a340bfffffff
230079706021100,0.9999999999999999,852ba98ffffffff
230079706021088,0.8563666883416023,852ba9bbfffffff
230079706021088,0.1436333116583873,852ba98ffffffff
230079706021022,0.16141356172194923,852ba9bbfffffff
230079706021022,0.8385864382780575,852ba98ffffffff
230079701011051,1.0,852ba983fffffff
